mode,case_id,tage_hours_h,PCE_pct,Vmpp_V,Jmpp_mAcm2,Voc_V,Jsc_mAcm2,FF,PCE_norm,Dmaster,Rs_ohm,Rsh_ohm,Nt_1pm3,S_mps,Qf_Cpm2,scenario_family,scenario_label,scenario_short,case_knob_short,active_Rs,active_Rsh,active_Nt,active_Qf,active_S
1,1,50.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0487705754992859,12.216577489094924,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,100.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0951625819640404,13.268129635629364,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,250.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.2211992169285951,16.12496002815927,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.3934693402873666,20.02974949095809,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,750.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.5276334472589853,23.070802582314776,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,1000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.6321205588285577,25.43917711122508,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,1500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.7768698398515702,28.720160814413365,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,2000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.8646647167633873,30.710178024414557,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,2500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.9179150013761012,31.917184475636077,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,1,3000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.950212931632136,32.64927089477286,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
1,2,0.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,50.0,21.33881956594323,1.05,20.32268530089831,1.1887744287114763,21.621030851727195,0.8302225784448248,0.999498230188659,0.0487705754992859,11.11111111111111,52981.55295975991,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,100.0,21.327616681901322,1.05,20.31201588752507,1.1887450267186233,21.621030851727195,0.8298072350911838,0.9989734934412353,0.0951625819640404,11.11111111111111,50533.08595189786,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,250.0,21.290868983526376,1.05,20.277018079548927,1.1886485925155457,21.621030851727195,0.8284446745331517,0.9972522520494254,0.2211992169285951,11.11111111111111,43881.152439879705,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,500.0,21.217910515096143,1.05,20.20753382390109,1.1884571794904364,21.621030851727195,0.8257387745488821,0.9938349186843841,0.3934693402873666,11.11111111111111,34789.1181515001,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,750.0,21.12792528016708,1.05,20.12183360015912,1.1882211801212048,21.621030851727195,0.8224001225632266,0.9896200612140931,0.5276334472589853,11.11111111111111,27708.234727998,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,1000.0,21.018072115472965,1.05,20.017211538545677,1.18793320123873,21.621030851727195,0.8183224405703695,0.9844746011593284,0.6321205588285577,11.11111111111111,22193.637172937237,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,1500.0,20.730502976826543,1.04,19.93317593925629,1.1871743523573555,21.621030851727195,0.807642077590968,0.9710050254761118,0.7768698398515702,11.11111111111111,14554.091785611574,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,2000.0,20.344823133226384,1.04,19.5623299357946,1.1861462168575505,21.621030851727195,0.7933033608052964,0.952939999905858,0.8646647167633873,11.11111111111111,9920.47328193234,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,2500.0,19.865980655326467,1.04,19.101904476275447,1.1848722061189063,21.621030851727195,0.775464818707828,0.9305112892772733,0.9179150013761012,11.11111111111111,7110.041594039107,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,2,3000.0,19.3329555255956,1.04,18.58938031307269,1.1834572516966164,21.621030851727195,0.7555605607038828,0.9055446939055987,0.950212931632136,11.11111111111111,5405.428608303934,9.999999999999998e+21,10.0,0.0,one_only,Only Rsh (shunt/leakage) active,only_Rsh,Rsh,False,True,False,False,False
1,3,0.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,50.0,20.828291060807604,1.03,20.221641806609327,1.16812703757489,21.60224210713332,0.8254005094907267,0.9755853639794001,0.0487705754992859,11.11111111111111,55555.55555555556,1.5852469059914314e+22,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,100.0,20.45119033276437,1.01,20.248703299766703,1.1549663382121331,21.58439461990281,0.820369284089184,0.9579221793258488,0.0951625819640404,11.11111111111111,55555.55555555556,2.1419509835684857e+22,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,250.0,19.716562846658864,0.99,19.91572004713017,1.1324750860016521,21.53602866886947,0.8084197784860204,0.9235126436933213,0.2211992169285951,11.11111111111111,55555.55555555556,3.6543906031431408e+22,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,500.0,18.993989915861007,0.97,19.58143290294949,1.1138421194801849,21.47020764188544,0.7942483512695049,0.8896677366082388,0.3934693402873666,11.11111111111111,55555.55555555556,5.7216320834483975e+22,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,750.0,18.542801860784344,0.96,19.31541860498369,1.1035968475187872,21.419174222215734,0.7844444290339534,0.8685343434916335,0.5276334472589853,11.11111111111111,55555.55555555556,7.331601367107823e+22,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,1000.0,18.23569780541837,0.95,19.1954713741246,1.0970886126411068,21.37956708250824,0.7774666567456623,0.8541497633665012,0.6321205588285577,11.11111111111111,55555.55555555556,8.58544670594269e+22,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,1500.0,17.852728107654197,0.94,18.992263944312977,1.089592088516751,21.32489625349564,0.7683404943109249,0.8362116794931979,0.7768698398515702,11.11111111111111,55555.55555555556,1.032243807821884e+23,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,2000.0,17.63720994257455,0.93,18.964741873736077,1.0852959808069762,21.291848295943524,0.7632526602369095,0.8261169306292818,0.8646647167633873,11.11111111111111,55555.55555555556,1.1375976601160646e+23,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,2500.0,17.516712591881845,0.93,18.83517482998048,1.083034098883338,21.271844735686177,0.760335589854105,0.820472902927206,0.9179150013761012,11.11111111111111,55555.55555555556,1.2014980016513212e+23,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,3,3000.0,17.444115704967214,0.93,18.75711366125507,1.0817676433806624,21.259726855180748,0.7585029794403476,0.8170725058356918,0.950212931632136,11.11111111111111,55555.55555555556,1.240255517958563e+23,10.0,0.0,one_only,Only Nt (trap density / SRH) active,only_Nt,Nt,False,False,True,False,False
1,4,0.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.6210308517272,0.8306197226799942,1.0,0.0,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,50.0,21.39174216457001,1.05,20.373087775780967,1.188689492291887,21.62120044994069,0.8323345617097312,1.0019770947528863,0.0487705754992859,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,5.8524690599143177e-05,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,100.0,21.429225857547742,1.05,20.40878653099785,1.1889295547884497,21.6213540879587,0.8336187416663445,1.0037328097153,0.0951625819640404,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.00011419509835684856,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,250.0,21.51438266204557,1.05,20.48988824956721,1.1905291359513264,21.62173715108349,0.8357921292003437,1.0077215062371987,0.2211992169285951,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0002654390603143141,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,500.0,21.612051312084333,1.06,20.388727652909747,1.193206974588883,21.62219063294874,0.8376845677550329,1.0122962505222322,0.3934693402873666,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0004721632083448399,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,750.0,21.671731338538823,1.06,20.445029564659265,1.1952050059008963,21.622496045082045,0.8385816954294348,1.0150916291810441,0.5276334472589853,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0006331601367107824,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,1000.0,21.708351962352772,1.06,20.47957732297431,1.1966213817519995,21.622709586669444,0.8389961736321004,1.0168069184723443,0.6321205588285577,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0007585446705942691,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,1500.0,21.747771778925998,1.06,20.51676582917547,1.1982996440530815,21.62296894382623,0.8393324461495484,1.018653320368079,0.7768698398515702,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0009322438078218842,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,2000.0,21.767328483101856,1.06,20.53521555009609,1.1992039154405956,21.62310762677668,0.8394483567358286,1.0195693453221157,0.8646647167633873,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.001037597660116,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,2500.0,21.777463691553205,1.06,20.544777067503023,1.1996790406762143,21.623184447935294,0.8395036215136398,1.0200440727492077,0.9179150013761012,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0011014980016513,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,4,3000.0,21.783139309861067,1.06,20.550131424397232,1.1999589469176368,21.6232282497063,0.839524835076989,1.0203099154982127,0.950212931632136,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0011402555179585,one_only,Only Qf (interfacial charge / ions) active,only_Qf,Qf,False,False,False,True,False
1,5,0.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.62103086004623,0.8306197223604002,1.0,0.0,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,50.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0487705754992859,11.11111111111111,55555.55555555556,9.999999999999998e+21,13.90164603994288,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,100.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0951625819640404,11.11111111111111,55555.55555555556,9.999999999999998e+21,17.61300655712324,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,250.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.2211992169285951,11.11111111111111,55555.55555555556,9.999999999999998e+21,27.695937354287608,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.3934693402873666,11.11111111111111,55555.55555555556,9.999999999999998e+21,41.47754722298933,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,750.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.5276334472589853,11.11111111111111,55555.55555555556,9.999999999999998e+21,52.21067578071882,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,1000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.6321205588285577,11.11111111111111,55555.55555555556,9.999999999999998e+21,60.56964470628461,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,1500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.7768698398515702,11.11111111111111,55555.55555555556,9.999999999999998e+21,72.14958718812562,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,2000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.8646647167633873,11.11111111111111,55555.55555555556,9.999999999999998e+21,79.17317734107098,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,2500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.9179150013761012,11.11111111111111,55555.55555555556,9.999999999999998e+21,83.4332001100881,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
1,5,3000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.950212931632136,11.11111111111111,55555.55555555556,9.999999999999998e+21,86.01703453057088,0.0,one_only,Only S (surface recombination) active,only_S,S,False,False,False,False,True
